38.701999,1200
38.702,7500
38.751999,7500
38.752,1200
38.801999,1200
38.802,7500
38.851999,7500
38.852,1200
38.901999,1200
38.902,7500
38.951999,7500
38.952,1200
39.001999,1200
39.002,7500
39.051999,7500
39.052,1200
39.101999,1200
39.102,7500
39.151999,7500
39.152,1200
39.201999,1200
39.202,7500
39.251999,7500
39.252,1200
39.301999,1200
39.302,7500
39.351999,7500
39.352,1200
39.401999,1200
39.402,7500
39.451999,7500
39.452,1200
39.501999,1200
39.502,7500
39.551999,7500
39.552,1200
39.601999,1200
39.602,7500
39.651999,7500
39.652,1200
39.701999,1200
39.702,7500
39.751999,7500
39.752,1200
39.801999,1200
39.802,7500
39.851999,7500
39.852,1200
39.901999,1200
39.902,7500
39.951999,7500
39.952,1200
40.001999,1200
40.002,7500
40.051999,7500
40.052,1200
40.101999,1200
40.102,7500
40.151999,7500
40.152,1200
40.201999,1200
40.202,7500
40.251999,7500
40.252,1200
40.301999,1200
40.302,7500
40.351999,7500
40.352,1200
40.401999,1200
40.402,7500
40.451999,7500
40.452,1200
40.501999,1200
40.502,7500
40.551999,7500
40.552,1200
40.601999,1200
40.602,7500
40.651999,7500
40.652,1200
40.701999,1200
40.702,7500
40.751999,7500
40.752,1200
40.801999,1200
40.802,7500
40.851999,7500
40.852,1200
40.901999,1200
40.902,7500
40.951999,7500
40.952,1200
41.001999,1200
41.002,7500
41.051999,7500
41.052,1200
41.101999,1200
41.102,7500
41.151999,7500
41.152,1200
41.201999,1200
41.202,7500
41.251999,7500
41.252,1200
41.301999,1200
41.302,7500
41.351999,7500
41.352,1200
41.401999,1200
41.402,7500
41.451999,7500
41.452,1200
41.501999,1200
41.502,7500
41.551999,7500
41.552,1200
41.601999,1200
41.602,7500
41.651999,7500
41.652,1200
41.701999,1200
41.702,7500
41.751999,7500
41.752,1200
41.801999,1200
41.802,7500
41.851999,7500
41.852,1200
41.901999,1200
41.902,7500
41.951999,7500
41.952,1200
42.001999,1200
42.002,7500
42.051999,7500
42.052,1200
42.101999,1200
42.102,7500
42.151999,7500
42.152,1200
42.201999,1200
42.202,7500
42.251999,7500
42.252,1200
42.301999,1200
42.302,7500
42.351999,7500
42.352,1200
42.401999,1200
42.402,7500
42.451999,7500
42.452,1200
42.501999,1200
42.502,7500
42.551999,7500
42.552,1200
42.601999,1200
42.602,7500
42.651999,7500
42.652,1200
42.701999,1200
42.702,7500
42.751999,7500
42.752,1200
42.801999,1200
42.802,7500
42.851999,7500
42.852,1200
42.901999,1200
42.902,7500
42.951999,7500
42.952,1200
43.001999,1200
43.002,7500
43.051999,7500
43.052,1200
43.101999,1200
43.102,7500
43.151999,7500
43.152,1200
43.201999,1200
43.202,7500
43.251999,7500
43.252,1200
43.301999,1200
43.302,7500
43.351999,7500
43.352,1200
43.401999,1200
43.402,7500
43.451999,7500
43.452,1200
43.501999,1200
43.502,7500
43.551999,7500
43.552,1200
43.601999,1200
43.602,7500
43.651999,7500
43.652,1200
43.701999,1200
43.702,7500
43.751999,7500
43.752,1200
43.801999,1200
43.802,7500
43.851999,7500
43.852,1200
43.901999,1200
43.902,7500
43.951999,7500
43.952,1200
44.001999,1200
44.002,7500
44.051999,7500
44.052,1200
44.101999,1200
44.102,7500
44.151999,7500
44.152,1200
44.201999,1200
44.202,7500
44.251999,7500
44.252,1200
44.301999,1200
44.302,7500
44.351999,7500
44.352,1200
44.401999,1200
44.402,7500
44.451999,7500
44.452,1200
44.501999,1200
44.502,7500
44.551999,7500
44.552,1200
44.601999,1200
44.602,7500
44.651999,7500
44.652,1200
44.701999,1200
44.702,7500
44.751999,7500
44.752,1200
44.801999,1200
44.802,7500
44.851999,7500
44.852,1200
44.901999,1200
44.902,7500
44.951999,7500
44.952,1200
45.001999,1200
45.002,7500
45.051999,7500
45.052,1200
45.101999,1200
45.102,7500
45.151999,7500
45.152,1200
45.201999,1200
45.202,7500
45.251999,7500
45.252,1200
45.301999,1200
45.302,7500
45.351999,7500
45.352,1200
45.401999,1200
45.402,7500
45.451999,7500
45.452,1200
45.501999,1200
45.502,7500
45.551999,7500
45.552,1200
45.601999,1200
45.602,7500
45.651999,7500
45.652,1200
45.701999,1200
45.702,7500
45.751999,7500
45.752,1200
45.801999,1200
45.802,7500
45.851999,7500
45.852,1200
45.901999,1200
45.902,7500
45.951999,7500
45.952,1200
46.001999,1200
46.002,7500
46.051999,7500
46.052,1200
46.101999,1200
46.102,7500
46.151999,7500
46.152,1200
46.201999,1200
46.202,7500
46.251999,7500
46.252,1200
46.301999,1200
46.302,7500
46.351999,7500
46.352,1200
46.401999,1200
46.402,7500
46.451999,7500
46.452,1200
46.501999,1200
46.502,7500
46.551999,7500
46.552,1200
46.601999,1200
46.602,7500
46.651999,7500
46.652,1200
46.701999,1200
46.702,7500
46.751999,7500
46.752,1200
46.801999,1200
46.802,7500
46.851999,7500
46.852,1200
46.901999,1200
46.902,7500
46.951999,7500
46.952,1200
47.001999,1200
47.002,7500
47.051999,7500
47.052,1200
47.101999,1200
47.102,7500
47.151999,7500
47.152,1200
47.201999,1200
47.202,7500
47.251999,7500
47.252,1200
47.301999,1200
47.302,7500
47.351999,7500
47.352,1200
47.401999,1200
47.402,7500
47.451999,7500
47.452,1200
47.501999,1200
47.502,7500
47.551999,7500
